    0.000000000    0.338807398    0.338804784
    0.023621577    0.338807166    0.338804764
    0.047243153    0.338806509    0.338804708
    0.070864730    0.338805535    0.338804624
    0.094486306    0.338804405    0.338804526
    0.118107883    0.338803305    0.338804430
    0.141729459    0.338802417    0.338804352
    0.165351036    0.338801887    0.338804303
    0.188972612    0.338801802    0.338804291
    0.212594189    0.338802175    0.338804317
    0.236215766    0.338802943    0.338804376
    0.259837342    0.338803980    0.338804456
    0.283458919    0.338805111    0.338804544
    0.307080495    0.338806149    0.338804623
    0.330702072    0.338806921    0.338804679
    0.354323648    0.338807296    0.338804701
    0.377945225    0.338807213    0.338804683
    0.401566801    0.338806682    0.338804627
    0.425188378    0.338805788    0.338804539
    0.448809955    0.338804679    0.338804433
    0.472431531    0.338803534    0.338804323
    0.496053108    0.338802541    0.338804225
    0.519674684    0.338801862    0.338804154
    0.543296261    0.338801607    0.338804117
    0.566917837    0.338801815    0.338804119
    0.590539414    0.338802449    0.338804155
    0.614160990    0.338803402    0.338804218
    0.637782567    0.338804513    0.338804293
    0.661404144    0.338805596    0.338804365
    0.685025720    0.338806467    0.338804417
    0.708647297    0.338806980    0.338804439
    0.732268873    0.338807044    0.338804421
    0.755890450    0.338806647    0.338804364
    0.779512026    0.338805849    0.338804272
    0.803133603    0.338804777    0.338804157
    0.826755179    0.338803606    0.338804032
    0.850376756    0.338802522    0.338803914
    0.873998333    0.338801703    0.338803817
    0.897619909    0.338801278    0.338803754
    0.921241486    0.338801313    0.338803728
    0.944863062    0.338801797    0.338803738
    0.968484639    0.338802646    0.338803779
    0.992106215    0.338803714    0.338803836
    1.015727792    0.338804819    0.338803895
    1.039349368    0.338805772    0.338803940
    1.062970945    0.338806409    0.338803957
    1.086592522    0.338806619    0.338803936
    1.110214098    0.338806360    0.338803874
    1.133835675    0.338805668    0.338803775
    1.157457251    0.338804650    0.338803647
    1.181078828    0.338803466    0.338803504
    1.204700404    0.338802306    0.338803362
    1.228321981    0.338801354    0.338803236
    1.251943557    0.338800759    0.338803140
    1.275565134    0.338800613    0.338803079
    1.299186711    0.338800932    0.338803057
    1.322808287    0.338801655    0.338803066
    1.346429864    0.338802654    0.338803096
    1.370051440    0.338803756    0.338803133
    1.393673017    0.338804768    0.338803160
    1.417294593    0.338805515    0.338803162
    1.440916170    0.338805862    0.338803127
    1.464537746    0.338805741    0.338803051
    1.488159323    0.338805162    0.338802934
    1.511780900    0.338804208    0.338802783
    1.535402476    0.338803026    0.338802611
    1.559024053    0.338801799    0.338802434
    1.582645629    0.338800719    0.338802267
    1.606267206    0.338799952    0.338802125
    1.629888782    0.338799613    0.338802017
    1.653510359    0.338799744    0.338801946
    1.677131935    0.338800311    0.338801909
    1.700753512    0.338801206    0.338801897
    1.724375089    0.338802268    0.338801896
    1.747996665    0.338803304    0.338801890
    1.771618242    0.338804128    0.338801862
    1.795239818    0.338804586    0.338801800
    1.818861395    0.338804584    0.338801696
    1.842482971    0.338804103    0.338801548
    1.866104548    0.338803205    0.338801362
    1.889726124    0.338802018    0.338801149
    1.913347701    0.338800717    0.338800923
    1.936969278    0.338799497    0.338800701
    1.960590854    0.338798539    0.338800498
    1.984212431    0.338797980    0.338800326
