    0.000000000    0.338802729    0.338800115
    0.023621577    0.338802497    0.338800095
    0.047243153    0.338801840    0.338800038
    0.070864730    0.338800866    0.338799954
    0.094486306    0.338799735    0.338799857
    0.118107883    0.338798636    0.338799761
    0.141729459    0.338797748    0.338799682
    0.165351036    0.338797218    0.338799634
    0.188972612    0.338797132    0.338799622
    0.212594189    0.338797505    0.338799648
    0.236215766    0.338798274    0.338799706
    0.259837342    0.338799310    0.338799787
    0.283458919    0.338800442    0.338799875
    0.307080495    0.338801480    0.338799954
    0.330702072    0.338802251    0.338800010
    0.354323648    0.338802627    0.338800032
    0.377945225    0.338802543    0.338800014
    0.401566801    0.338802012    0.338799957
    0.425188378    0.338801119    0.338799870
    0.448809955    0.338800009    0.338799764
    0.472431531    0.338798865    0.338799654
    0.496053108    0.338797872    0.338799556
    0.519674684    0.338797193    0.338799484
    0.543296261    0.338796938    0.338799447
    0.566917837    0.338797146    0.338799449
    0.590539414    0.338797780    0.338799486
    0.614160990    0.338798733    0.338799549
    0.637782567    0.338799844    0.338799624
    0.661404144    0.338800926    0.338799695
    0.685025720    0.338801798    0.338799748
    0.708647297    0.338802310    0.338799769
    0.732268873    0.338802375    0.338799752
    0.755890450    0.338801978    0.338799695
    0.779512026    0.338801179    0.338799603
    0.803133603    0.338800108    0.338799487
    0.826755179    0.338798936    0.338799362
    0.850376756    0.338797853    0.338799245
    0.873998333    0.338797033    0.338799148
    0.897619909    0.338796608    0.338799084
    0.921241486    0.338796643    0.338799058
    0.944863062    0.338797128    0.338799069
    0.968484639    0.338797977    0.338799109
    0.992106215    0.338799045    0.338799167
    1.015727792    0.338800149    0.338799226
    1.039349368    0.338801102    0.338799271
    1.062970945    0.338801740    0.338799287
    1.086592522    0.338801950    0.338799267
    1.110214098    0.338801691    0.338799205
    1.133835675    0.338800999    0.338799106
    1.157457251    0.338799980    0.338798978
    1.181078828    0.338798797    0.338798835
    1.204700404    0.338797637    0.338798693
    1.228321981    0.338796685    0.338798567
    1.251943557    0.338796090    0.338798470
    1.275565134    0.338795944    0.338798410
    1.299186711    0.338796263    0.338798387
    1.322808287    0.338796985    0.338798397
