#  E (eV)   dos(E)     Int dos(E) EFermi =    8.097 eV
   0.000  0.2676E+01  0.4848E+02
   0.020  0.2962E+01  0.4853E+02
   0.040  0.3246E+01  0.4859E+02
   0.060  0.3544E+01  0.4866E+02
   0.080  0.3851E+01  0.4874E+02
   0.100  0.4164E+01  0.4882E+02
   0.120  0.4455E+01  0.4890E+02
   0.140  0.4717E+01  0.4899E+02
   0.160  0.4950E+01  0.4909E+02
   0.180  0.5156E+01  0.4919E+02
   0.200  0.5363E+01  0.4930E+02
   0.220  0.5581E+01  0.4941E+02
   0.240  0.5753E+01  0.4952E+02
   0.260  0.5826E+01  0.4964E+02
   0.280  0.5807E+01  0.4975E+02
   0.300  0.5706E+01  0.4987E+02
   0.320  0.5607E+01  0.4998E+02
   0.340  0.5504E+01  0.5009E+02
   0.360  0.5399E+01  0.5020E+02
   0.380  0.5294E+01  0.5031E+02
   0.400  0.5242E+01  0.5041E+02
   0.420  0.5214E+01  0.5052E+02
   0.440  0.5175E+01  0.5062E+02
   0.460  0.5116E+01  0.5072E+02
   0.480  0.5044E+01  0.5083E+02
   0.500  0.4960E+01  0.5093E+02
   0.520  0.4862E+01  0.5102E+02
   0.540  0.4748E+01  0.5112E+02
   0.560  0.4630E+01  0.5121E+02
   0.580  0.4515E+01  0.5131E+02
   0.600  0.4406E+01  0.5139E+02
   0.620  0.4300E+01  0.5148E+02
   0.640  0.4200E+01  0.5157E+02
   0.660  0.4098E+01  0.5165E+02
   0.680  0.3994E+01  0.5173E+02
   0.700  0.3845E+01  0.5181E+02
   0.720  0.3631E+01  0.5188E+02
   0.740  0.3535E+01  0.5196E+02
   0.760  0.3524E+01  0.5203E+02
   0.780  0.3527E+01  0.5210E+02
   0.800  0.3535E+01  0.5217E+02
   0.820  0.3543E+01  0.5224E+02
   0.840  0.3587E+01  0.5231E+02
   0.860  0.3681E+01  0.5238E+02
   0.880  0.3841E+01  0.5246E+02
   0.900  0.4080E+01  0.5254E+02
   0.920  0.4271E+01  0.5262E+02
   0.940  0.4448E+01  0.5271E+02
   0.960  0.4616E+01  0.5280E+02
   0.980  0.4834E+01  0.5289E+02
   1.000  0.5128E+01  0.5299E+02
   1.020  0.5581E+01  0.5310E+02
   1.040  0.6667E+01  0.5322E+02
   1.060  0.7323E+01  0.5336E+02
   1.080  0.7661E+01  0.5351E+02
   1.100  0.7784E+01  0.5367E+02
   1.120  0.7744E+01  0.5382E+02
   1.140  0.7536E+01  0.5397E+02
   1.160  0.6800E+01  0.5412E+02
   1.180  0.5596E+01  0.5424E+02
